ch1_LF5-FpZ,ch2_OTE_L-FpZ,ch3_BE_L-FpZ,ch4_RF6-FpZ,ch5_OTE_R-FpZ,ch6_BE_R-FpZ
-7228.0,297869.0,32404.0,3070.0,303026.0,6786.0
-7234.0,297825.0,29080.0,3072.0,303113.0,8533.0
-7232.0,297865.0,33976.0,3069.0,303026.0,7224.0
-7233.0,297820.0,29979.0,3076.0,303108.0,8612.0
-7233.0,297879.0,34124.0,3077.0,303033.0,7753.0
-7233.0,297819.0,29954.0,3076.0,303101.0,8639.0
-7230.0,297880.0,33687.0,3071.0,303042.0,8237.0
-7233.0,297814.0,30154.0,3074.0,303087.0,8533.0
-7232.0,297874.0,33497.0,3071.0,303040.0,8578.0
-7234.0,297812.0,30914.0,3071.0,303084.0,8266.0
-7229.0,297870.0,33633.0,3066.0,303061.0,8806.0
-7229.0,297805.0,31961.0,3066.0,303075.0,8000.0
-7229.0,297858.0,33630.0,3067.0,303070.0,9051.0
-7234.0,297811.0,32761.0,3070.0,303069.0,7779.0
-7231.0,297855.0,33163.0,3069.0,303081.0,9282.0
-7240.0,297814.0,33098.0,3070.0,303053.0,7599.0
-7229.0,297859.0,32374.0,3069.0,303093.0,9479.0
-7231.0,297838.0,33466.0,3067.0,303036.0,7529.0
-7230.0,297852.0,31804.0,3069.0,303090.0,9566.0
-7233.0,297839.0,34029.0,3069.0,303030.0,7480.0
-7231.0,297843.0,31540.0,3073.0,303098.0,9607.0
-7229.0,297850.0,34610.0,3070.0,303022.0,7461.0
-7230.0,297832.0,31345.0,3070.0,303093.0,9586.0
-7231.0,297852.0,35084.0,3065.0,303014.0,7525.0
-7234.0,297825.0,31418.0,3072.0,303106.0,9534.0
-7232.0,297858.0,35481.0,3070.0,303014.0,7713.0
-7232.0,297830.0,31123.0,3071.0,303103.0,9473.0
-7232.0,297870.0,35224.0,3066.0,303013.0,7942.0
-7239.0,297826.0,30708.0,3071.0,303114.0,9295.0
-7238.0,297884.0,34492.0,3072.0,303036.0,8181.0
-7235.0,297830.0,30073.0,3070.0,303103.0,9076.0
-7235.0,297881.0,34086.0,3063.0,303022.0,8386.0
-7242.0,297812.0,30517.0,3066.0,303087.0,8784.0
-7238.0,297883.0,33992.0,3067.0,303042.0,8627.0
-7238.0,297828.0,30929.0,3070.0,303088.0,8534.0
-7241.0,297890.0,33694.0,3069.0,303043.0,8918.0
-7243.0,297828.0,31364.0,3072.0,303071.0,8256.0
-7236.0,297891.0,33059.0,3069.0,303058.0,9125.0
-7236.0,297840.0,31548.0,3071.0,303063.0,8022.0
-7241.0,297890.0,32147.0,3070.0,303059.0,9312.0
-7244.0,297834.0,31724.0,3075.0,303044.0,7797.0
-7241.0,297861.0,31350.0,3075.0,303071.0,9466.0
-7238.0,297839.0,32118.0,3076.0,303031.0,7621.0
-7233.0,297861.0,30776.0,3074.0,303084.0,9525.0
-7241.0,297839.0,32591.0,3070.0,303031.0,7453.0
-7238.0,297852.0,30282.0,3069.0,303090.0,9524.0
-7242.0,297838.0,32947.0,3069.0,303005.0,7377.0
-7238.0,297831.0,29772.0,3069.0,303082.0,9461.0
-7243.0,297843.0,33117.0,3063.0,302995.0,7366.0
-7241.0,297820.0,29306.0,3070.0,303086.0,9344.0
-7242.0,297846.0,33290.0,3070.0,303004.0,7411.0
-7240.0,297817.0,29179.0,3070.0,303090.0,9193.0
-7245.0,297855.0,33435.0,3067.0,303003.0,7562.0
-7244.0,297814.0,29056.0,3072.0,303089.0,9036.0
-7239.0,297864.0,33304.0,3070.0,303015.0,7767.0
-7241.0,297809.0,28945.0,3073.0,303091.0,8793.0
-7240.0,297876.0,32936.0,3069.0,303015.0,7983.0
-7244.0,297825.0,28797.0,3068.0,303077.0,8540.0
-7238.0,297885.0,32346.0,3069.0,303019.0,8217.0
-7239.0,297821.0,28850.0,3073.0,303071.0,8287.0
-7238.0,297885.0,31688.0,3069.0,303022.0,8464.0
-7244.0,297814.0,28873.0,3069.0,303047.0,7970.0
-7243.0,297871.0,30951.0,3068.0,303024.0,8628.0
-7243.0,297819.0,29257.0,3072.0,303039.0,7632.0
-7242.0,297864.0,30454.0,3069.0,303036.0,8793.0
-7248.0,297807.0,29797.0,3072.0,303030.0,7352.0
-7245.0,297852.0,29966.0,3071.0,303048.0,8847.0
-7246.0,297816.0,30440.0,3069.0,303017.0,7090.0
-7243.0,297851.0,29552.0,3068.0,303070.0,8937.0
-7244.0,297827.0,30956.0,3070.0,303013.0,6938.0
-7243.0,297840.0,28941.0,3072.0,303067.0,8978.0
-7243.0,297836.0,31297.0,3069.0,303008.0,6866.0
-7241.0,297848.0,28419.0,3070.0,303081.0,8981.0
-7254.0,297835.0,31499.0,3074.0,303003.0,6858.0
-7253.0,297815.0,27859.0,3079.0,303078.0,8895.0
-7250.0,297840.0,31568.0,3074.0,302998.0,6909.0
-7252.0,297818.0,27505.0,3074.0,303082.0,8792.0
-7250.0,297860.0,31594.0,3072.0,302997.0,7034.0
-7245.0,297821.0,27251.0,3076.0,303079.0,8619.0
-7245.0,297869.0,31510.0,3071.0,302996.0,7207.0
-7246.0,297811.0,27203.0,3074.0,303079.0,8404.0
-7248.0,297864.0,31392.0,3073.0,302999.0,7422.0
-7253.0,297810.0,27292.0,3079.0,303077.0,8169.0
-7247.0,297879.0,31081.0,3078.0,303011.0,7670.0
-7247.0,297809.0,27341.0,3078.0,303061.0,7903.0
-7247.0,297875.0,30537.0,3075.0,303026.0,7914.0
-7249.0,297812.0,27522.0,3078.0,303066.0,7642.0
-7247.0,297873.0,29991.0,3076.0,303038.0,8174.0
-7251.0,297815.0,27870.0,3078.0,303055.0,7403.0
-7252.0,297871.0,29369.0,3077.0,303044.0,8390.0
-7254.0,297817.0,28205.0,3077.0,303041.0,7108.0
-7250.0,297859.0,28682.0,3074.0,303046.0,8507.0
-7250.0,297827.0,28606.0,3075.0,303024.0,6900.0
-7248.0,297865.0,28015.0,3075.0,303064.0,8656.0
-7252.0,297840.0,29055.0,3076.0,303027.0,6752.0
-7251.0,297865.0,27501.0,3074.0,303071.0,8738.0
-7251.0,297853.0,29532.0,3073.0,303006.0,6675.0
-7249.0,297860.0,27015.0,3076.0,303075.0,8766.0
-7247.0,297865.0,29912.0,3073.0,303003.0,6662.0
-7246.0,297862.0,26653.0,3076.0,303082.0,8774.0
-7247.0,297872.0,30152.0,3077.0,303000.0,6752.0
-7252.0,297848.0,26227.0,3078.0,303086.0,8715.0
-7248.0,297875.0,30123.0,3073.0,302998.0,6893.0
-7246.0,297839.0,25801.0,3072.0,303077.0,8612.0
-7245.0,297878.0,29919.0,3071.0,302991.0,7086.0
-7247.0,297821.0,25513.0,3072.0,303068.0,8423.0
-7249.0,297869.0,29690.0,3070.0,302993.0,7289.0
-7253.0,297817.0,25532.0,3074.0,303068.0,8208.0
-7250.0,297872.0,29556.0,3070.0,303004.0,7533.0
-7250.0,297803.0,25651.0,3073.0,303064.0,7917.0
-7248.0,297872.0,29060.0,3068.0,303014.0,7752.0
-7253.0,297810.0,25756.0,3072.0,303064.0,7635.0
-7252.0,297874.0,28675.0,3069.0,303026.0,7971.0
-7255.0,297802.0,26375.0,3072.0,303051.0,7304.0
-7251.0,297867.0,28352.0,3069.0,303030.0,8103.0
-7254.0,297806.0,26776.0,3070.0,303028.0,7041.0
-7250.0,297864.0,27523.0,3069.0,303030.0,8328.0
-7251.0,297815.0,26934.0,3070.0,303023.0,6852.0
-7252.0,297851.0,26578.0,3070.0,303036.0,8494.0
-7254.0,297819.0,27010.0,3066.0,302996.0,6681.0
-7253.0,297845.0,25518.0,3067.0,303047.0,8578.0
-7254.0,297829.0,26883.0,3064.0,302986.0,6556.0
-7252.0,297843.0,24676.0,3067.0,303051.0,8551.0
-7260.0,297825.0,27774.0,3069.0,302980.0,6380.0
-7266.0,297817.0,25802.0,3075.0,303070.0,8462.0
-7262.0,297839.0,30399.0,3075.0,302983.0,6405.0
-7263.0,297821.0,27971.0,3073.0,303069.0,8471.0
-7258.0,297852.0,32847.0,3070.0,302983.0,6654.0
-7260.0,297815.0,29541.0,3073.0,303073.0,8565.0
-7262.0,297849.0,34305.0,3073.0,302974.0,7049.0
-7262.0,297805.0,30309.0,3078.0,303057.0,8657.0
-7259.0,297848.0,34661.0,3074.0,302975.0,7503.0
-7262.0,297793.0,30482.0,3074.0,303051.0,8678.0
-7263.0,297839.0,34815.0,3076.0,302982.0,7900.0
-7262.0,297763.0,31177.0,3079.0,303049.0,8537.0
-7258.0,297823.0,35390.0,3077.0,303001.0,8227.0
-7265.0,297753.0,32471.0,3077.0,303059.0,8381.0
-7266.0,297804.0,36077.0,3073.0,303001.0,8527.0
-7271.0,297739.0,33819.0,3080.0,303042.0,8172.0
-7266.0,297806.0,36480.0,3078.0,303019.0,8899.0
-7268.0,297752.0,34792.0,3077.0,303026.0,8042.0
-7263.0,297828.0,36107.0,3071.0,303016.0,9247.0
-7264.0,297792.0,35076.0,3076.0,303013.0,8057.0
-7263.0,297822.0,35073.0,3079.0,303026.0,9653.0
-7261.0,297784.0,35018.0,3077.0,302996.0,8033.0
-7259.0,297829.0,34103.0,3071.0,303040.0,9972.0
-7261.0,297805.0,35324.0,3071.0,302984.0,8214.0
-7257.0,297823.0,33029.0,3074.0,303042.0,10074.0
-7265.0,297801.0,35684.0,3080.0,302980.0,8556.0
-7266.0,297787.0,32075.0,3077.0,303034.0,10002.0
-7265.0,297809.0,36217.0,3073.0,302983.0,8841.0
-7267.0,297778.0,31752.0,3077.0,303046.0,10145.0
-7267.0,297817.0,36154.0,3078.0,302988.0,9148.0
-7270.0,297768.0,30808.0,3080.0,303049.0,10271.0
-7265.0,297830.0,35515.0,3075.0,302991.0,9457.0
-7269.0,297769.0,29675.0,3076.0,303053.0,10330.0
-7269.0,297828.0,34351.0,3077.0,302995.0,9691.0
-7273.0,297747.0,29122.0,3081.0,303045.0,10202.0
-7269.0,297812.0,34462.0,3075.0,302996.0,9824.0
-7270.0,297737.0,30116.0,3076.0,303045.0,9992.0
-7270.0,297806.0,35327.0,3074.0,303004.0,9976.0
-7273.0,297715.0,31957.0,3080.0,303045.0,9820.0
-7267.0,297783.0,36632.0,3077.0,303015.0,10142.0
-7273.0,297712.0,33889.0,3076.0,303045.0,9751.0
-7266.0,297789.0,36939.0,3078.0,303023.0,10497.0
-7274.0,297727.0,34719.0,3080.0,303027.0,9924.0
-7269.0,297818.0,36094.0,3080.0,303033.0,11038.0
-7270.0,297773.0,34907.0,3080.0,303031.0,10354.0
-7268.0,297833.0,35116.0,3078.0,303044.0,11732.0
-7272.0,297799.0,35419.0,3077.0,303019.0,10784.0
-7270.0,297835.0,34390.0,3076.0,303043.0,12166.0
-7275.0,297807.0,35969.0,3077.0,303014.0,11055.0
-7266.0,297831.0,33616.0,3078.0,303051.0,12393.0
-7274.0,297816.0,36387.0,3076.0,303007.0,11180.0
-7271.0,297805.0,32805.0,3076.0,303051.0,12396.0
-7272.0,297830.0,36359.0,3076.0,302999.0,11212.0
-7273.0,297809.0,31681.0,3077.0,303048.0,12389.0
-7271.0,297852.0,35941.0,3079.0,302990.0,11438.0
-7272.0,297828.0,30645.0,3082.0,303057.0,12606.0
-7272.0,297884.0,35521.0,3085.0,303005.0,11946.0
-7275.0,297827.0,30067.0,3082.0,303058.0,12903.0
-7268.0,297893.0,35468.0,3081.0,303006.0,12448.0
-7271.0,297820.0,30271.0,3082.0,303065.0,13058.0
-7267.0,297885.0,35765.0,3082.0,303015.0,12716.0
-7272.0,297796.0,30921.0,3084.0,303061.0,12867.0
-7267.0,297866.0,36044.0,3081.0,303015.0,12718.0
-7269.0,297763.0,31582.0,3082.0,303050.0,12366.0
-7264.0,297841.0,35868.0,3078.0,303014.0,12411.0
-7271.0,297750.0,32126.0,3078.0,303038.0,11765.0
-7267.0,297822.0,35449.0,3075.0,303018.0,12134.0
-7273.0,297737.0,32766.0,3076.0,303026.0,11233.0
-7271.0,297798.0,34922.0,3077.0,303011.0,11843.0
-7275.0,297728.0,33468.0,3079.0,303000.0,10702.0
-7270.0,297791.0,34387.0,3078.0,303013.0,11510.0
-7275.0,297732.0,34318.0,3079.0,302994.0,10214.0
-7274.0,297765.0,33990.0,3076.0,303016.0,11172.0
-7277.0,297735.0,35279.0,3075.0,302989.0,9817.0
-7272.0,297750.0,33591.0,3077.0,303026.0,10857.0
-7280.0,297738.0,36115.0,3079.0,302981.0,9511.0
-7278.0,297741.0,33234.0,3078.0,303016.0,10541.0
-7278.0,297751.0,36798.0,3075.0,302969.0,9310.0
-7276.0,297749.0,32781.0,3075.0,303017.0,10300.0
-7276.0,297775.0,37045.0,3071.0,302959.0,9221.0
-7283.0,297739.0,32133.0,3074.0,303012.0,10095.0
-7277.0,297793.0,36884.0,3074.0,302955.0,9263.0
-7277.0,297758.0,31352.0,3076.0,303010.0,9967.0
-7279.0,297824.0,36341.0,3073.0,302964.0,9395.0
-7279.0,297759.0,30602.0,3075.0,303017.0,9889.0
-7276.0,297831.0,35620.0,3074.0,302965.0,9590.0
-7280.0,297758.0,29996.0,3077.0,303009.0,9799.0
-7280.0,297844.0,34740.0,3076.0,302966.0,9777.0
-7285.0,297767.0,29623.0,3078.0,303014.0,9694.0
-7281.0,297843.0,33869.0,3075.0,302985.0,9920.0
-7285.0,297755.0,29414.0,3075.0,302997.0,9505.0
-7281.0,297833.0,32738.0,3073.0,302977.0,10039.0
-7284.0,297759.0,29154.0,3076.0,302989.0,9342.0
-7280.0,297840.0,31463.0,3078.0,302987.0,10084.0
-7284.0,297770.0,29181.0,3077.0,302989.0,9168.0
-7279.0,297831.0,30325.0,3074.0,302988.0,10039.0
-7283.0,297768.0,29381.0,3073.0,302973.0,8943.0
-7278.0,297821.0,29197.0,3077.0,302995.0,9987.0
-7281.0,297782.0,29603.0,3078.0,302965.0,8792.0
-7278.0,297814.0,28123.0,3074.0,302991.0,9882.0
-7279.0,297792.0,29906.0,3074.0,302957.0,8627.0
-7274.0,297793.0,27326.0,3073.0,302997.0,9732.0
-7275.0,297788.0,30394.0,3075.0,302957.0,8518.0
-7280.0,297774.0,26711.0,3078.0,302999.0,9561.0
-7282.0,297786.0,30702.0,3079.0,302944.0,8466.0
-7284.0,297747.0,26146.0,3080.0,302996.0,9376.0
-7280.0,297784.0,30902.0,3079.0,302946.0,8408.0
-7279.0,297733.0,25803.0,3075.0,303003.0,9148.0
-7277.0,297787.0,30975.0,3072.0,302946.0,8375.0
-7280.0,297727.0,25527.0,3074.0,302991.0,8865.0
-7282.0,297790.0,30788.0,3073.0,302938.0,8351.0
-7284.0,297715.0,25272.0,3074.0,302990.0,8600.0
-7278.0,297792.0,30455.0,3073.0,302948.0,8377.0
-7284.0,297708.0,25475.0,3072.0,302994.0,8305.0
-7281.0,297791.0,30332.0,3070.0,302953.0,8372.0
-7287.0,297715.0,25818.0,3072.0,302981.0,8090.0
-7279.0,297802.0,29764.0,3070.0,302956.0,8519.0
-7284.0,297716.0,25976.0,3071.0,302978.0,7923.0
-7280.0,297794.0,28837.0,3067.0,302968.0,8564.0
-7284.0,297728.0,26092.0,3069.0,302969.0,7750.0
-7279.0,297798.0,27702.0,3068.0,302971.0,8590.0
-7285.0,297737.0,26190.0,3070.0,302958.0,7569.0
-7281.0,297800.0,26822.0,3067.0,302977.0,8540.0
-7285.0,297751.0,27559.0,3068.0,302957.0,7402.0
-7285.0,297780.0,27927.0,3072.0,302988.0,8511.0
-7282.0,297760.0,30537.0,3072.0,302946.0,7343.0
-7277.0,297782.0,29655.0,3069.0,302979.0,8588.0
-7277.0,297764.0,33248.0,3069.0,302937.0,7491.0
-7281.0,297764.0,30852.0,3072.0,302982.0,8691.0
-7282.0,297775.0,35049.0,3072.0,302934.0,7686.0
-7281.0,297751.0,31203.0,3071.0,302981.0,8799.0
-7280.0,297770.0,35754.0,3069.0,302931.0,7922.0
-7287.0,297729.0,30933.0,3072.0,302982.0,8832.0
-7284.0,297785.0,35917.0,3070.0,302929.0,8097.0
-7284.0,297723.0,30719.0,3071.0,302980.0,8771.0
-7286.0,297771.0,36133.0,3075.0,302937.0,8243.0
-7292.0,297702.0,30924.0,3077.0,302986.0,8620.0
-7281.0,297770.0,36337.0,3070.0,302939.0,8305.0
-7284.0,297700.0,31349.0,3074.0,302978.0,8437.0
-7279.0,297783.0,36369.0,3071.0,302936.0,8424.0
-7285.0,297695.0,31654.0,3073.0,302981.0,8241.0
-7282.0,297766.0,35916.0,3071.0,302945.0,8545.0
-7285.0,297690.0,31874.0,3074.0,302965.0,8088.0
-7277.0,297771.0,35231.0,3070.0,302950.0,8649.0
-7282.0,297700.0,32158.0,3069.0,302967.0,7948.0
-7283.0,297774.0,34383.0,3068.0,302959.0,8711.0
-7282.0,297694.0,32536.0,3068.0,302955.0,7800.0
-7278.0,297755.0,33627.0,3067.0,302955.0,8754.0
-7283.0,297704.0,33161.0,3070.0,302948.0,7718.0
-7283.0,297746.0,32884.0,3072.0,302968.0,8778.0
-7287.0,297715.0,33766.0,3073.0,302938.0,7603.0
-7285.0,297731.0,32302.0,3072.0,302972.0,8728.0
-7284.0,297713.0,34320.0,3072.0,302936.0,7571.0
-7279.0,297725.0,31324.0,3068.0,302964.0,8692.0
-7282.0,297735.0,34359.0,3067.0,302922.0,7586.0
-7282.0,297723.0,30185.0,3068.0,302972.0,8658.0
-7281.0,297744.0,33802.0,3068.0,302920.0,7680.0
-7283.0,297710.0,28931.0,3068.0,302972.0,8614.0
-7279.0,297749.0,33876.0,3065.0,302915.0,7782.0
-7282.0,297704.0,29018.0,3069.0,302975.0,8518.0
-7283.0,297764.0,34452.0,3069.0,302921.0,7935.0
-7285.0,297709.0,29346.0,3069.0,302973.0,8454.0
-7283.0,297779.0,34886.0,3067.0,302923.0,8123.0
-7290.0,297707.0,29724.0,3072.0,302974.0,8356.0
-7281.0,297780.0,34816.0,3073.0,302938.0,8301.0
-7288.0,297694.0,29785.0,3071.0,302975.0,8267.0
-7281.0,297780.0,34203.0,3066.0,302942.0,8493.0
-7282.0,297707.0,29790.0,3069.0,302968.0,8168.0
-7279.0,297783.0,33542.0,3067.0,302946.0,8657.0
-7287.0,297698.0,30154.0,3067.0,302959.0,8028.0
-7286.0,297767.0,32957.0,3064.0,302952.0,8767.0
-7288.0,297687.0,30678.0,3069.0,302943.0,7917.0
-7282.0,297748.0,32270.0,3064.0,302937.0,8841.0
-7286.0,297693.0,31258.0,3063.0,302927.0,7822.0
-7285.0,297750.0,31473.0,3066.0,302947.0,8854.0
-7288.0,297704.0,31668.0,3066.0,302927.0,7730.0
-7284.0,297733.0,30486.0,3066.0,302952.0,8828.0
-7288.0,297707.0,31998.0,3066.0,302922.0,7644.0
-7285.0,297727.0,29571.0,3068.0,302965.0,8750.0
-7288.0,297720.0,32330.0,3070.0,302920.0,7569.0
-7289.0,297717.0,28861.0,3069.0,302971.0,8625.0
-7289.0,297738.0,32672.0,3067.0,302920.0,7552.0
-7288.0,297702.0,28293.0,3068.0,302972.0,8494.0
-7290.0,297738.0,32881.0,3070.0,302924.0,7601.0
-7292.0,297698.0,27821.0,3072.0,302969.0,8390.0
-7291.0,297747.0,32808.0,3066.0,302913.0,7700.0
-7291.0,297698.0,27362.0,3068.0,302969.0,8285.0
-7287.0,297764.0,32620.0,3069.0,302926.0,7838.0
-7293.0,297692.0,27159.0,3072.0,302974.0,8148.0
-7292.0,297763.0,32296.0,3070.0,302930.0,7973.0
-7295.0,297688.0,27093.0,3067.0,302966.0,7992.0
-7285.0,297770.0,31879.0,3067.0,302931.0,8113.0
-7291.0,297692.0,27254.0,3069.0,302958.0,7869.0
-7288.0,297770.0,31350.0,3070.0,302935.0,8280.0
-7295.0,297703.0,27480.0,3072.0,302953.0,7761.0
-7285.0,297786.0,30553.0,3068.0,302939.0,8369.0
-7289.0,297708.0,27755.0,3069.0,302952.0,7624.0
-7286.0,297774.0,29754.0,3069.0,302937.0,8464.0
-7294.0,297702.0,28185.0,3070.0,302931.0,7488.0
-7290.0,297762.0,28875.0,3070.0,302943.0,8508.0
-7294.0,297716.0,28594.0,3072.0,302938.0,7424.0
-7292.0,297760.0,27959.0,3070.0,302962.0,8526.0
-7293.0,297727.0,29044.0,3067.0,302923.0,7363.0
-7289.0,297746.0,27116.0,3069.0,302954.0,8483.0
-7288.0,297733.0,29475.0,3068.0,302916.0,7328.0
-7290.0,297732.0,26422.0,3066.0,302955.0,8439.0
-7294.0,297741.0,29918.0,3067.0,302916.0,7364.0
-7289.0,297722.0,25861.0,3067.0,302966.0,8348.0
-7291.0,297747.0,30249.0,3067.0,302909.0,7388.0
-7291.0,297710.0,25498.0,3065.0,302966.0,8266.0
-7291.0,297752.0,30495.0,3066.0,302910.0,7510.0
-7294.0,297699.0,25239.0,3066.0,302956.0,8158.0
-7290.0,297754.0,30461.0,3066.0,302907.0,7599.0
-7295.0,297690.0,25035.0,3070.0,302958.0,8010.0
-7292.0,297761.0,30311.0,3068.0,302905.0,7723.0
-7297.0,297689.0,25040.0,3067.0,302954.0,7848.0
-7293.0,297767.0,30029.0,3065.0,302910.0,7836.0
-7296.0,297679.0,25171.0,3064.0,302941.0,7708.0
-7291.0,297763.0,29518.0,3064.0,302912.0,7961.0
-7297.0,297682.0,25364.0,3068.0,302935.0,7527.0
-7291.0,297763.0,28948.0,3067.0,302913.0,8055.0
-7294.0,297691.0,25812.0,3066.0,302919.0,7367.0
-7289.0,297764.0,28306.0,3064.0,302916.0,8140.0
-7291.0,297689.0,26268.0,3066.0,302923.0,7290.0
-7289.0,297753.0,27444.0,3068.0,302936.0,8228.0
-7294.0,297702.0,26733.0,3072.0,302923.0,7216.0
-7288.0,297748.0,26628.0,3069.0,302940.0,8279.0
-7295.0,297710.0,27218.0,3067.0,302915.0,7157.0
-7296.0,297737.0,25767.0,3066.0,302952.0,8282.0
-7299.0,297716.0,27702.0,3069.0,302908.0,7133.0
-7294.0,297720.0,25098.0,3068.0,302945.0,8257.0
-7296.0,297722.0,28238.0,3067.0,302897.0,7163.0
-7295.0,297712.0,24581.0,3066.0,302947.0,8216.0
-7295.0,297733.0,28661.0,3065.0,302895.0,7228.0
-7296.0,297705.0,24061.0,3067.0,302950.0,8158.0
-7294.0,297749.0,28710.0,3064.0,302901.0,7347.0
-7297.0,297708.0,23469.0,3066.0,302961.0,8109.0
-7296.0,297760.0,28628.0,3062.0,302899.0,7499.0
-7298.0,297696.0,23347.0,3065.0,302955.0,7985.0
-7294.0,297758.0,28820.0,3063.0,302902.0,7573.0
-7298.0,297692.0,23493.0,3064.0,302951.0,7817.0
-7293.0,297770.0,28587.0,3064.0,302917.0,7762.0
-7299.0,297680.0,23416.0,3069.0,302952.0,7708.0
-7298.0,297761.0,27954.0,3070.0,302910.0,7891.0
-7304.0,297672.0,23264.0,3072.0,302936.0,7542.0
-7299.0,297759.0,26983.0,3068.0,302919.0,7999.0
-7301.0,297680.0,23122.0,3067.0,302929.0,7375.0
-7295.0,297763.0,25986.0,3066.0,302916.0,8044.0
-7306.0,297682.0,23870.0,3066.0,302918.0,7132.0
-7295.0,297749.0,26621.0,3063.0,302922.0,7980.0
-7298.0,297685.0,26792.0,3063.0,302919.0,7016.0
-7295.0,297736.0,28603.0,3066.0,302923.0,8072.0
-7303.0,297690.0,30011.0,3067.0,302901.0,7043.0
-7303.0,297724.0,30127.0,3065.0,302921.0,8210.0
-7303.0,297706.0,32334.0,3066.0,302893.0,7220.0
-7303.0,297719.0,30631.0,3070.0,302927.0,8446.0
-7306.0,297706.0,33591.0,3067.0,302884.0,7471.0
-7302.0,297702.0,30318.0,3067.0,302917.0,8609.0
-7305.0,297707.0,34122.0,3067.0,302871.0,7719.0
-7300.0,297680.0,29959.0,3069.0,302928.0,8691.0
-7302.0,297697.0,34787.0,3068.0,302874.0,7884.0
-7306.0,297647.0,30063.0,3064.0,302924.0,8621.0
-7303.0,297697.0,35445.0,3063.0,302874.0,8029.0
-7305.0,297642.0,30241.0,3070.0,302933.0,8547.0
-7308.0,297717.0,35807.0,3073.0,302902.0,8204.0
-7305.0,297644.0,30348.0,3063.0,302924.0,8465.0
-7299.0,297727.0,35703.0,3056.0,302880.0,8424.0
-7298.0,297654.0,30307.0,3054.0,302904.0,8385.0
-7294.0,297735.0,35194.0,3055.0,302876.0,8563.0
-7300.0,297653.0,30382.0,3063.0,302912.0,8286.0
-7294.0,297742.0,34720.0,3057.0,302889.0,8700.0
-7299.0,297658.0,30751.0,3057.0,302912.0,8155.0
-7291.0,297732.0,34237.0,3058.0,302897.0,8792.0
-7294.0,297652.0,31431.0,3060.0,302893.0,8033.0
-7293.0,297727.0,33742.0,3058.0,302897.0,8832.0
-7297.0,297662.0,32114.0,3053.0,302894.0,7901.0
-7290.0,297722.0,33154.0,3053.0,302911.0,8833.0
-7295.0,297666.0,32775.0,3061.0,302894.0,7856.0
-7295.0,297719.0,32085.0,3060.0,302923.0,8892.0
-7297.0,297673.0,32983.0,3058.0,302891.0,7886.0
-7296.0,297702.0,30834.0,3054.0,302918.0,8828.0
-7292.0,297690.0,32835.0,3058.0,302880.0,7927.0
-7295.0,297692.0,29452.0,3064.0,302924.0,8755.0
-7293.0,297695.0,33222.0,3061.0,302887.0,7944.0
-7291.0,297680.0,29319.0,3055.0,302932.0,8574.0
-7287.0,297721.0,34208.0,3058.0,302891.0,7981.0
-7294.0,297675.0,29411.0,3066.0,302929.0,8442.0
-7294.0,297721.0,34988.0,3068.0,302889.0,8120.0
-7289.0,297677.0,29521.0,3059.0,302935.0,8355.0
-7290.0,297733.0,35131.0,3061.0,302890.0,8285.0
-7300.0,297656.0,29146.0,3067.0,302924.0,8283.0
-7292.0,297730.0,34789.0,3065.0,302898.0,8447.0
-7301.0,297640.0,29004.0,3066.0,302923.0,8165.0
-7293.0,297730.0,34422.0,3060.0,302904.0,8606.0
-7296.0,297644.0,29085.0,3060.0,302921.0,8091.0
-7293.0,297725.0,34048.0,3060.0,302905.0,8701.0
-7298.0,297633.0,29594.0,3064.0,302916.0,7974.0
-7296.0,297730.0,33558.0,3063.0,302911.0,8783.0
-7299.0,297652.0,29943.0,3065.0,302909.0,7913.0
-7295.0,297736.0,32684.0,3068.0,302914.0,8820.0
-7299.0,297657.0,30358.0,3068.0,302899.0,7864.0
-7292.0,297727.0,31762.0,3066.0,302909.0,8772.0
-7298.0,297666.0,30885.0,3067.0,302898.0,7799.0
-7296.0,297717.0,30863.0,3062.0,302916.0,8717.0
-7296.0,297666.0,31467.0,3060.0,302878.0,7812.0
-7295.0,297695.0,29915.0,3060.0,302900.0,8554.0
-7300.0,297680.0,31993.0,3065.0,302882.0,7787.0
-7299.0,297689.0,29133.0,3064.0,302909.0,8407.0
-7298.0,297693.0,32486.0,3066.0,302882.0,7806.0
-7299.0,297667.0,28454.0,3066.0,302912.0,8353.0
-7298.0,297704.0,32679.0,3067.0,302878.0,7773.0
-7301.0,297675.0,28023.0,3066.0,302923.0,8623.0
-7297.0,297726.0,32393.0,3060.0,302883.0,7453.0
-7295.0,297681.0,27873.0,3061.0,302940.0,8982.0
-7292.0,297729.0,32328.0,3061.0,302882.0,7371.0
-7294.0,297664.0,27564.0,3061.0,302934.0,8845.0
-7293.0,297731.0,32276.0,3057.0,302876.0,7661.0
-7297.0,297662.0,27188.0,3061.0,302927.0,8533.0
-7293.0,297736.0,32079.0,3063.0,302879.0,8004.0
-7299.0,297653.0,27046.0,3066.0,302911.0,8221.0
-7295.0,297742.0,31774.0,3061.0,302879.0,8276.0
-7302.0,297660.0,27147.0,3062.0,302900.0,8013.0
-7296.0,297748.0,31215.0,3062.0,302886.0,8453.0
-7300.0,297659.0,27417.0,3063.0,302900.0,7864.0
-7296.0,297734.0,30523.0,3063.0,302897.0,8553.0
